student_id,tenth_percentage,inter_percentage,cgpa,coding_score,dsa_score,projects_count,internships,aptitude_score,communication_skill,mock_interview_score,certifications,placement_status
1757,96.26,90.99,8.89,50,29,0,2,35,41,70,2,0
1758,75.98,79.61,9.03,72,35,3,1,42,72,62,2,1
1759,59.72,97.97,9.37,25,35,2,2,94,85,61,3,1
1760,78.56,67.33,7.44,52,61,0,3,99,32,32,3,0
1761,74.54,67.06,8.33,48,22,2,3,48,30,44,1,0
1762,91.31,61.87,5.54,40,42,3,1,57,31,21,3,0
1763,59.22,62.05,7.71,73,47,0,2,78,72,33,1,0
1764,75.99,67.26,6.19,75,64,0,1,67,28,36,3,0
1765,61.45,89.09,7.07,40,87,0,2,39,90,59,4,0
1766,68.96,93.95,8.04,74,43,0,2,40,36,58,3,0
1767,86.71,96.93,6.23,77,38,1,0,47,80,44,1,0
1768,75.47,64.99,5.25,83,94,5,2,69,29,67,2,1
1769,71.16,92.9,5.05,65,59,5,3,52,57,68,3,1
1770,71.96,69.11,5.11,41,65,2,3,59,58,52,2,0
1771,74.76,59.85,5.04,79,59,2,3,73,49,46,2,0
1772,88.76,92.41,5.53,30,81,2,0,29,53,64,3,0
1773,93.36,82.35,6.15,66,37,3,1,53,52,50,3,0
1774,96.08,62.08,6.06,50,31,1,3,92,51,82,4,0
1775,88.84,73.48,9.74,96,33,2,3,55,31,57,1,1
1776,68.56,67.35,6.47,37,80,2,1,94,84,98,3,1
1777,84.59,86.68,5.61,41,31,0,0,93,29,59,2,0
1778,73.82,74.5,7.62,75,46,0,2,26,38,77,2,0
1779,65.95,97.54,9.12,36,25,0,1,35,42,84,3,0
1780,91.16,57.35,8.25,57,52,2,2,70,76,30,1,0
1781,56.65,70.27,6.42,44,99,0,2,80,78,34,2,0
1782,93.78,75.72,7.7,51,69,2,2,50,73,76,4,1
1783,74.84,76.63,8.43,34,31,3,1,51,93,44,2,0
1784,82.4,68.59,8.49,32,76,3,1,64,21,58,1,0
1785,83.35,86.36,8.2,77,72,4,2,95,67,52,0,1
1786,93.49,92.61,9.18,69,32,1,0,46,25,48,4,0
1787,82.38,95.36,9.18,30,91,0,0,41,62,77,4,1
1788,81.4,89.62,7.78,32,22,5,0,34,36,91,0,0
1789,57.87,91.57,7.06,69,83,0,3,27,98,30,4,1
1790,77.29,78.67,8.08,57,77,1,2,87,55,32,4,1
1791,61.46,90.51,8.93,20,23,1,3,27,43,88,4,0
1792,86.71,68.05,5.03,58,64,4,0,35,80,40,2,0
1793,77.03,72.13,9.76,46,85,1,1,67,48,22,2,0
1794,84.25,68.63,5.88,55,55,2,0,53,97,45,3,0
1795,56.79,75.1,7.26,51,42,0,3,76,77,52,3,0
1796,58.65,67.28,9.19,60,38,1,3,24,85,41,2,0
1797,85.8,96.35,6.08,34,59,2,0,63,72,81,4,0
1798,58.1,68.45,7.29,50,91,1,2,90,89,24,1,1
1799,58.06,59.22,5.64,25,35,5,1,56,28,38,0,0
1800,55.52,77.65,6.9,71,77,2,1,47,95,28,3,1
1801,96.13,57.46,5.85,41,37,3,0,87,61,77,4,0
1802,86.71,59.75,6.75,50,55,2,2,57,58,43,3,0
1803,70.19,64.43,6.79,92,43,4,2,65,88,58,1,1
1804,67.75,74.97,9.77,65,20,2,0,92,59,95,4,1
1805,70.04,73.63,9.78,86,20,1,1,45,78,80,2,1
1806,88.31,89.39,5.55,62,83,3,1,94,63,67,1,1
1807,83.44,86.8,8.48,20,81,3,1,72,84,69,3,1
1808,62.96,73.33,5.25,63,55,2,2,82,93,81,4,1
1809,62.49,69.35,5.14,76,94,1,0,82,30,72,4,0
1810,59.23,68.61,5.51,28,37,3,2,57,24,40,0,0
1811,83.39,88.28,9.63,24,35,5,1,34,96,57,0,0
1812,87.87,57.24,9.52,98,36,2,2,28,93,78,0,1
1813,66.4,55.55,5.93,28,43,2,1,94,68,62,2,0
1814,55.9,89.21,5.78,64,87,2,0,41,70,36,4,0
1815,58.53,75.52,6.15,96,98,3,1,89,55,88,4,1
1816,96.62,60.63,7.47,43,21,0,3,75,35,63,3,0
1817,67.7,65.13,7.73,93,92,1,3,56,26,82,2,1
1818,88.08,95.1,6.06,61,29,4,0,76,63,42,0,0
1819,81.86,91.96,8.63,41,72,4,2,79,45,87,4,1
1820,71.42,85.52,6.49,79,70,1,2,31,55,45,0,0
1821,63.84,75.74,9.43,56,88,0,2,26,72,67,1,1
1822,60.22,77.37,8.15,58,33,1,1,85,63,66,2,0
1823,81.45,96.94,7.09,93,85,2,3,60,31,65,0,1
1824,88.31,96.53,8.79,93,72,5,0,43,87,48,2,1
1825,82.69,64.26,8.93,72,83,1,2,44,42,53,4,1
1826,77.8,89.88,6.39,47,91,1,2,81,49,29,1,0
1827,56.8,63.48,6.63,96,68,5,0,63,82,39,3,1
1828,96.65,64.18,9.49,34,81,3,1,21,22,53,1,0
1829,89.34,84.07,5.79,79,56,4,2,61,99,32,2,1
1830,67.59,72.42,5.2,79,68,4,1,52,53,29,1,0
1831,97.14,95.06,7.18,25,87,2,1,36,68,64,4,0
1832,80.88,58.83,8.85,71,52,5,1,82,63,97,2,1
1833,80.04,77,8.7,31,41,2,2,41,60,27,2,0
1834,87.17,94.5,9.41,38,89,3,2,20,67,24,4,1
1835,89.91,93.88,7.56,94,52,2,0,89,90,39,0,1
1836,83.23,61.73,5.48,21,47,5,0,73,27,63,3,0
1837,60.51,70.77,7.83,74,23,5,1,33,26,99,1,0
1838,69.55,81.62,8.74,34,85,0,2,72,56,77,3,1
1839,94.91,61.85,5.45,83,96,3,1,25,74,39,3,1
1840,64.66,96.62,5.83,88,68,5,0,83,90,90,4,1
1841,71,94.33,5.06,34,30,5,1,52,69,93,0,0
1842,73.58,62.18,7.85,62,54,3,3,91,40,59,3,1
1843,73.89,60.21,9.26,93,58,1,1,63,53,35,2,1
1844,81.36,58.67,8.22,36,29,1,2,53,68,23,0,0
1845,95.55,94.11,9.71,43,93,0,1,53,46,29,4,1
1846,65.35,63.33,5.3,93,91,5,1,43,27,70,3,1
1847,60.22,72.9,9.33,49,88,3,2,21,53,67,4,1
1848,63.49,74.3,8.91,86,42,3,3,27,37,95,1,1
1849,93.14,80.76,6.51,70,53,1,2,44,70,39,4,0
1850,82.77,58.08,9.67,79,51,4,0,51,31,51,2,1
1851,67.29,64.75,6.38,22,35,4,3,75,70,85,4,0
1852,90.09,95.05,9.27,24,87,5,3,26,82,79,0,1
1853,92.04,94.06,9.23,47,73,1,2,67,59,30,1,1
1854,91.4,88.6,8.64,97,47,5,1,73,41,39,2,1
1855,94.51,55.83,7.7,30,79,2,0,82,27,42,1,0
1856,65.85,69.06,5.58,91,97,3,0,92,47,96,2,1
1857,87.47,82,7.55,91,95,5,3,99,69,54,1,1
1858,74.8,66.83,6.71,95,79,0,0,21,66,36,3,0
1859,91.21,94.11,8.8,34,99,4,3,54,75,29,4,1
1860,86.33,82.26,8.64,67,63,5,3,41,51,57,0,1
1861,88.39,58.09,9.37,65,21,2,0,83,30,97,0,0
1862,83.21,94.09,5.07,47,42,3,3,78,40,51,3,0
1863,62.63,96.18,8.88,26,65,2,1,68,45,73,1,0
1864,78.44,58.34,9.5,90,92,5,3,71,33,76,4,1
1865,97.34,77.89,8.79,25,73,3,1,40,98,44,3,1
1866,95.31,68.04,5.62,77,90,3,1,31,33,33,1,0
1867,56.86,71.89,5.39,87,28,1,1,30,95,64,4,0
1868,62.09,62.73,5.1,74,89,1,0,73,22,63,1,0
1869,60.66,79.86,8.02,86,63,0,1,89,76,57,0,1
1870,86.22,96.19,8.02,68,93,0,0,33,26,55,4,0
1871,90.16,76.63,9.74,70,92,2,2,52,58,58,0,1
1872,64.18,58.57,6.91,78,31,1,1,96,76,58,0,0
1873,76.75,81.66,6.59,25,51,3,3,45,84,32,4,0
1874,91.15,69.63,8,70,53,1,2,33,44,85,3,1
1875,86.51,91.8,8.96,57,52,3,2,67,50,53,1,1
1876,78.32,73.69,9.5,30,83,1,1,84,29,34,4,0
1877,80.38,63.29,8.85,71,67,3,0,65,96,77,0,1
1878,76.86,63.22,7.05,39,35,2,2,74,91,78,1,0
1879,67.79,88.06,8.05,29,69,1,1,93,28,85,4,0
1880,79.3,66.42,9.11,45,42,4,2,93,98,71,3,1
1881,84.62,87.99,7.35,67,45,4,2,87,27,88,4,1
1882,92.55,63.85,6.04,33,73,3,1,97,38,24,4,0
1883,82.36,68.83,5.81,78,63,2,3,31,49,62,2,0
1884,87.73,75.02,5,31,56,3,3,73,28,27,1,0
1885,61.88,95.56,8.45,42,28,2,3,83,66,97,4,1
1886,74.85,95.06,5.53,91,32,0,2,66,65,82,0,0
1887,55.4,63.9,6.17,58,79,1,0,56,20,87,0,0
1888,65.61,70.4,6.43,28,99,2,0,93,22,54,2,0
1889,86.24,61.42,7.69,44,21,3,2,60,53,90,0,0
1890,97.65,76.93,6.91,36,79,0,2,46,44,51,4,0
1891,59.26,74.81,8.24,61,76,3,1,61,49,43,1,1
1892,72.26,93.73,5.27,48,62,4,0,95,20,69,2,0
1893,89.4,94.99,5.59,79,38,4,2,87,37,78,2,1
1894,63.77,71.49,7.4,86,30,1,3,48,52,84,3,1
1895,78.87,76.14,6.62,76,97,5,0,55,28,57,3,1
1896,86.52,93.54,6.42,91,66,1,2,76,26,57,1,1
1897,81.49,89.69,5.32,33,82,0,1,97,49,40,1,0
1898,63.09,55.16,9.3,58,26,4,1,31,96,42,2,0
1899,70.28,68.76,8.32,35,98,2,0,64,32,65,4,1
1900,88.7,73.14,5.58,37,50,4,3,39,32,88,4,0
1901,78.83,64.88,5.31,94,74,5,0,64,61,49,3,1
1902,55.22,63.58,9.68,39,44,1,2,42,93,59,1,0
1903,87.72,56.62,8.27,65,91,3,3,81,97,89,1,1
1904,56.52,82.66,7,64,49,0,2,53,82,88,4,1
1905,87.07,66.29,8.37,23,55,5,3,40,88,61,3,1
1906,63.71,57.25,8.63,39,69,4,3,70,55,37,4,1
1907,96.2,64.93,8.74,30,33,2,2,28,54,78,4,0
1908,70.82,89.48,7.29,84,48,5,0,93,65,32,2,1
1909,69.06,91.61,7.06,37,46,2,1,29,64,40,1,0
1910,61.4,75.77,5.05,58,69,2,3,71,75,87,2,1
1911,68.14,72.89,9.45,63,55,0,3,64,24,96,2,1
1912,92.7,97.05,7.9,37,53,2,1,71,63,96,4,1
1913,97.84,63.62,5.98,66,40,2,0,49,47,96,3,0
1914,70.84,64.26,9.41,50,57,4,1,83,61,80,4,1
1915,74.29,67.55,9.39,58,94,0,0,21,50,57,3,0
1916,86.05,62.43,9.75,57,98,3,3,68,26,59,1,1
1917,93.11,71.31,9.2,98,95,3,3,64,26,46,0,1
1918,80.5,94.17,9.79,66,69,2,2,36,23,77,1,1
1919,71.84,81.46,6.17,89,56,5,0,47,51,95,4,1
1920,72.74,72.71,9.04,27,94,1,1,64,47,85,3,1
1921,84.91,95.18,8.95,84,38,0,0,36,75,62,0,0
1922,55.14,57.08,6.11,32,20,1,0,78,23,39,3,0
1923,81.64,64.04,5.47,74,59,0,0,33,27,54,3,0
1924,70.29,79.33,9.7,62,74,0,0,29,33,74,0,0
1925,89.15,81.47,6.42,23,99,4,1,97,49,93,0,1
1926,59,56.7,9.18,90,45,2,2,37,22,91,1,1
1927,80.29,72.33,5.02,79,62,4,3,54,21,59,2,0
1928,75.68,82.91,5.1,31,78,5,1,67,29,65,0,0
1929,82.62,85.02,7.24,78,70,1,1,77,89,98,2,1
1930,57.79,82.44,6.15,96,34,1,3,37,90,61,2,0
1931,79.94,68.78,8.31,73,27,3,2,71,35,37,2,0
1932,79.14,59.02,7.71,63,33,5,1,49,89,34,2,0
1933,79.11,73.37,5.37,35,26,5,3,56,99,85,0,0
1934,80.95,60.54,5.78,25,37,4,2,59,95,32,3,0
1935,84.09,95.75,6.86,33,31,4,2,25,98,76,0,0
1936,89.61,75.43,5.89,77,21,5,0,98,41,28,0,0
1937,66.6,68.64,8.8,50,69,4,1,54,54,85,4,1
1938,90.48,87.95,7,60,40,3,2,45,98,35,4,0
1939,76.42,76.41,5.45,54,26,4,1,49,68,21,1,0
1940,58.31,68.33,7.32,29,31,4,3,94,21,35,2,0
1941,57.52,89.91,5.44,49,76,5,1,43,85,91,2,1
1942,69.37,92.29,5.62,63,97,5,2,74,38,20,4,1
1943,88.75,83.94,6.15,74,93,4,3,97,88,45,3,1
1944,85.43,57.02,9.13,90,42,4,3,28,23,63,1,1
1945,88.91,79.35,9.44,37,49,5,0,81,60,24,3,0
1946,77.24,87.82,8.97,98,77,1,3,37,75,40,4,1
1947,73.93,60.87,6.6,58,71,2,2,70,74,54,3,1
1948,61.34,64.83,6.31,61,75,1,0,38,50,73,2,0
1949,69.11,92.95,7.64,73,29,4,2,88,41,69,4,1
1950,73.66,55.87,8.46,49,38,0,2,52,94,63,3,0
1951,58.81,87.37,9.77,39,38,0,0,57,67,23,1,0
1952,64.49,75.37,5.63,61,78,3,0,32,99,61,1,0
1953,80.72,74.21,5.24,24,63,1,1,68,23,60,0,0
1954,86.63,55.31,8.33,69,78,5,2,92,40,55,4,1
1955,97.93,90.23,8.99,60,23,3,1,72,60,43,4,0
1956,95.12,70.47,9.06,58,84,3,3,20,64,24,4,1
1957,82.63,78.25,8.26,76,32,0,3,31,27,76,2,0
1958,73.11,84.12,9.58,76,86,1,1,43,28,86,2,1
1959,82.36,85.21,7.45,56,31,2,0,20,37,30,4,0
1960,88.78,96.11,9.39,26,74,5,3,87,50,64,3,1
1961,60.09,77.85,9.65,24,80,1,0,26,54,41,2,0
1962,72.63,72.19,9.07,98,60,3,1,88,49,30,4,1
1963,91.11,96.01,6.49,70,55,4,0,58,37,57,2,0
1964,71.5,82.61,5.94,27,21,3,2,51,60,78,0,0
1965,79.59,67.82,7.63,75,41,1,3,68,43,23,1,0
1966,80.27,60.44,7.17,92,41,0,0,50,67,86,0,0
1967,62.93,91.23,9.21,30,60,1,0,98,33,29,4,0
1968,70.58,70.57,5.48,41,33,2,2,22,38,38,1,0
1969,69.38,83.4,6.24,96,54,5,0,66,79,47,3,1
1970,56.13,75.25,8.61,30,69,5,1,34,41,36,4,0
1971,56.04,63.55,5.46,79,28,4,1,70,49,43,3,0
1972,90.76,80.87,6.54,34,78,4,1,93,34,20,3,0
1973,66.74,57.61,6.86,57,75,3,3,40,40,24,2,0
1974,77.28,72.77,7.99,20,29,1,0,60,45,51,2,0
1975,67.85,78.5,5.76,65,44,5,3,22,31,72,1,0
1976,95.45,73.75,9.13,62,64,0,3,20,26,76,1,0
1977,66.15,87.19,7.15,41,30,2,0,40,94,62,2,0
1978,73.48,90.6,9.4,22,28,3,0,94,54,58,1,0
1979,92.53,88.16,7.25,33,26,1,1,99,87,53,0,0
1980,91.2,56.67,6.32,21,90,0,3,40,21,97,4,0
1981,63,63.35,5.68,80,53,1,3,94,39,99,0,1
1982,89.51,78.07,5.02,51,39,0,0,68,66,24,4,0
1983,74.7,95.2,7.55,57,24,1,3,84,31,37,2,0
1984,75.77,90.9,5.51,65,74,1,2,60,72,23,0,0
1985,60.74,91.23,6.88,61,34,5,0,86,36,89,3,0
1986,58.47,68.04,7.83,25,67,3,1,61,37,30,0,0
1987,86.3,73.47,6.32,60,23,1,2,88,43,66,1,0
1988,76.35,75.24,5.84,44,97,1,2,76,91,50,0,1
1989,73.78,61.77,8.72,30,40,3,1,62,56,32,2,0
1990,86.37,56.34,9.54,60,99,3,2,31,49,42,2,1
1991,87.92,95.72,5.48,90,28,4,2,97,71,84,1,1
1992,61.83,65.35,5.75,76,85,4,2,83,42,87,4,1
1993,81.24,65.32,9.61,65,98,5,3,70,56,49,1,1
1994,60.82,58.59,5.18,67,54,3,2,92,93,50,4,1
1995,87.31,94.93,9.69,82,70,2,2,79,43,66,2,1
1996,83.25,79.93,5.02,58,97,5,0,90,99,35,2,1
1997,96.13,83.68,9.19,29,56,0,1,99,69,62,4,0
1998,57.97,94.2,6.48,89,25,3,3,47,95,22,0,0
1999,57.45,69.86,9.51,84,70,4,3,90,39,31,0,1
2000,67.13,81.72,6.52,78,85,1,1,33,66,95,1,1
2001,66.25,56.67,8.14,97,36,3,3,51,37,30,2,1
2002,65.62,63.03,5.38,55,84,3,3,27,45,35,0,0
2003,93.97,90.74,6.16,46,28,4,3,46,90,48,2,0
2004,65.73,87.97,8.71,92,32,4,0,69,62,40,1,1
2005,66.69,70.08,7.54,74,77,2,0,78,66,77,3,1
2006,87.65,71.2,9.45,89,49,5,3,76,62,62,2,1
2007,74.34,77.94,7.06,72,50,4,1,22,51,24,3,0
2008,88.4,55.01,9.18,79,42,4,1,46,26,71,2,1
2009,57.81,65.37,7.15,80,82,4,0,53,51,32,4,1
2010,75.97,63.95,9.7,55,47,5,0,45,84,31,3,1
2011,56.45,65.77,9.61,46,78,1,2,59,77,20,4,1
2012,57.69,89.65,6.58,60,29,3,0,51,72,27,4,0
2013,93.98,67.03,9.25,47,45,3,3,60,53,35,1,0
2014,60.99,63.24,9.07,35,96,4,0,21,88,34,1,0
2015,77.89,76.68,6.01,54,36,5,2,91,75,38,0,0
2016,72.68,92.22,8,55,59,2,2,26,85,44,3,0
2017,69.94,65.38,5.35,75,87,4,1,38,51,50,0,0
2018,93.69,58.38,9.02,38,42,5,1,52,69,21,3,0
2019,55.94,70.33,5.84,76,54,5,3,21,43,78,1,1
2020,83.54,87.15,5.34,52,94,2,0,86,65,50,1,0
2021,96.43,78.68,6.92,42,95,5,2,97,22,87,1,1
2022,79.09,90.12,7.77,82,28,3,2,34,29,87,3,0
2023,95.28,96.26,9.1,89,98,2,1,40,25,31,1,1
2024,57.25,89.08,9.68,41,64,2,1,97,71,36,0,1
2025,73.01,80.96,7.11,86,56,0,0,78,69,48,4,0
2026,66.19,76.21,5.29,99,88,2,2,58,77,55,3,1
2027,86.43,56.72,8.6,78,38,2,1,39,71,99,4,1
2028,97.2,97.33,7.71,44,94,1,0,20,32,82,0,0
2029,66.03,71.49,7.15,36,92,3,0,92,78,34,2,0
2030,83.13,61.55,6.48,58,46,4,0,28,58,49,1,0
2031,63.52,83.67,7.41,96,32,0,1,70,72,70,0,0
2032,79.31,67.22,6.63,94,76,2,1,57,77,30,2,1
2033,74.95,80.19,8.63,93,79,1,1,34,39,76,3,1
2034,96.8,80.23,7.61,58,31,1,3,60,82,32,0,0
2035,81.17,74.17,9.21,43,28,5,3,66,29,74,3,1
2036,70.03,90.95,7.61,57,96,4,3,45,45,82,4,1
2037,59.91,66.39,6.14,76,96,4,1,73,38,21,4,1
2038,61.5,74.29,9.09,63,46,3,1,89,80,91,3,1
2039,64.69,78.12,7.67,55,82,5,3,58,96,75,4,1
2040,65.79,83.54,5.99,89,48,2,2,36,53,26,4,0
2041,91.58,88.71,7.99,99,41,1,2,89,63,62,1,1
2042,79.13,71.98,6.72,64,92,0,2,28,37,50,3,0
2043,77.51,82.78,9.05,45,38,3,2,65,91,80,3,1
2044,59.94,61.48,7.18,30,57,2,3,25,35,41,2,0
2045,91.99,95.1,8.49,71,58,5,0,87,96,81,1,1
2046,86.08,71.47,5.46,44,34,4,0,35,45,47,0,0
2047,57.91,86.37,6.9,50,73,5,2,48,84,44,1,1
2048,85.44,55.87,9.72,64,51,2,1,60,85,84,0,1
2049,78.37,63.82,8.88,86,65,5,2,87,96,51,3,1
2050,58.51,75.94,5.77,95,80,4,2,81,46,67,1,1
2051,74.71,92.76,6.33,59,71,2,0,59,23,99,2,0
2052,75.84,77.67,6.58,65,53,0,1,81,70,43,4,0
2053,62.13,94.98,8.12,73,92,3,0,43,22,61,0,1
2054,95.67,75.8,8.63,60,54,5,1,25,85,89,4,1
2055,91.55,76.09,8.6,57,89,4,3,59,35,97,3,1
2056,83.77,60.15,7.45,55,56,0,0,89,93,55,3,0
2057,74.88,89.51,8.89,63,97,1,3,77,47,50,3,1
2058,72.71,65.62,7.1,76,80,0,3,33,63,46,4,1
2059,82.99,93.68,5.59,85,68,0,2,97,37,85,3,1
2060,78.45,94.17,7.71,49,28,0,1,64,21,64,3,0
2061,57.68,95.56,9.57,29,38,4,0,25,97,63,4,0
2062,77.04,77.37,8.81,80,47,1,2,42,63,76,3,1
2063,89.68,84.12,7.78,82,99,3,0,81,39,40,0,1
2064,74.75,88.48,8.1,55,45,0,3,36,75,74,1,0
2065,57.23,60.63,9.47,73,57,4,0,89,42,34,0,1
2066,88.81,80.84,7.06,84,59,4,0,47,79,53,3,1
2067,63.66,56.47,6.59,23,44,3,2,32,90,22,3,0
2068,66.12,76.4,9.69,74,88,2,1,48,64,20,3,1
2069,62.08,61.66,9.14,73,90,1,0,64,66,43,3,1
2070,69.2,62.87,6.55,83,42,1,3,39,97,62,4,1
2071,87.54,70.7,7.23,41,84,5,3,77,56,46,1,1
2072,77.33,73.59,6.99,44,41,0,2,73,27,28,4,0
2073,63.81,81.8,5.72,78,83,2,3,83,24,36,4,1
2074,92.75,58.2,9.6,76,87,1,0,71,42,58,3,1
2075,92.82,76.66,6.94,73,77,5,1,62,29,74,0,1
2076,92.43,62.85,9.2,63,47,0,0,37,46,87,0,0
2077,65.27,79.68,5.91,71,97,2,2,73,20,64,2,1
2078,74.4,82.41,7.63,95,87,4,3,79,90,47,1,1
2079,97.35,78.94,5.12,35,94,0,0,90,27,75,2,0
2080,88.2,86.75,8.67,35,23,2,0,20,30,48,4,0
2081,56.17,69.43,7.79,74,20,3,3,56,47,48,2,0
2082,57.8,87.9,8,80,45,1,1,68,53,88,2,1
2083,74.95,73.61,5.25,98,52,0,1,54,62,30,2,0
2084,94.1,75.82,6.01,96,46,5,1,86,47,21,1,0
2085,78.16,82.87,5.36,59,61,4,3,54,68,87,0,1
2086,76.41,55.79,6.39,40,88,5,0,28,80,29,0,0
2087,59.54,83.12,8.01,85,90,0,2,56,56,91,2,1
2088,83.24,81.6,7.72,27,83,1,0,79,22,46,1,0
2089,90.35,68.32,7.94,90,44,1,3,75,28,54,0,1
2090,71.36,58.69,7.64,29,91,2,3,31,21,69,3,0
2091,88.35,58.91,6.31,76,23,5,0,90,42,93,0,0
2092,96.47,94.7,6.17,23,31,5,3,90,70,21,0,0
2093,63.76,84.64,5.66,62,77,4,0,23,36,36,1,0
2094,77.5,60.47,9.08,82,30,2,0,80,44,99,1,1
2095,67.35,70.34,7.96,62,78,4,1,64,95,43,0,1
2096,89.09,80.48,5.9,86,55,0,3,69,46,76,3,1
2097,79.84,90.93,5.85,70,41,0,3,69,39,90,3,0
2098,82.29,56.88,9.19,75,84,5,1,93,92,35,2,1
2099,89.31,65.18,8.57,62,69,2,1,67,55,55,2,1
2100,72.03,93.26,8.17,43,23,3,1,42,47,64,0,0
2101,94.35,55.39,6.95,53,91,1,2,27,48,29,0,0
2102,77.92,63.66,6.26,78,71,2,3,48,61,82,0,1
2103,61.79,96.24,9.7,21,62,2,0,62,77,62,3,0
2104,84.92,81.38,8.83,21,65,0,0,72,51,70,4,0
2105,89.11,66.25,6.45,29,23,1,0,25,31,98,2,0
2106,68.62,57.88,9.07,42,32,2,3,43,49,22,2,0
2107,91.86,56.21,8.64,34,57,0,2,93,79,85,4,1
2108,93.96,65.52,6.43,95,64,0,3,33,30,54,0,0
2109,66.91,92.9,7.05,36,44,5,3,71,30,88,2,1
2110,97.29,72.88,5.89,33,86,5,3,89,99,98,3,1
2111,61.05,85.97,5.53,98,74,2,3,23,69,55,4,1
2112,63.69,94.49,8.47,95,58,2,3,77,20,68,3,1
2113,62.92,72.55,6.28,35,84,0,2,98,46,20,0,0
2114,93.44,63.22,8.94,51,94,5,1,56,51,95,2,1
2115,83.13,77.24,9.78,42,21,2,0,67,25,61,3,0
2116,61.54,94.05,5.37,53,88,1,3,58,60,60,4,1
2117,73.93,89.59,7.27,35,81,0,3,85,55,92,0,1
2118,81.46,57.83,8.85,53,65,0,3,32,58,76,2,1
2119,58.59,84.78,8.79,90,96,2,0,85,49,39,2,1
2120,92.94,79.59,8.65,52,50,2,2,79,76,33,0,0
2121,89.55,94.02,6.68,87,54,2,0,60,30,71,0,0
2122,76.72,60.27,7.18,62,64,1,2,51,22,73,0,0
2123,96.59,77.96,7.86,83,96,0,1,71,67,68,3,1
2124,72.96,92.82,9.67,90,73,3,3,24,25,49,1,1
2125,97.32,72.63,6.57,37,90,1,2,86,26,22,2,0
2126,83.72,75.73,9.43,87,88,1,0,85,63,31,3,1
2127,82.29,58.03,6.29,80,48,5,2,97,80,50,4,1
2128,62.14,66.96,9.75,94,91,0,2,71,73,56,2,1
2129,92.92,68.95,8.22,39,27,3,1,68,70,46,1,0
2130,73.38,95.64,7.22,30,73,0,3,48,67,43,4,0
2131,61.98,67.15,7.94,98,26,1,3,57,80,60,2,1
2132,55.54,74.82,6.31,65,42,2,0,89,59,83,1,0
2133,79.07,83.87,6.32,83,51,0,0,27,22,30,0,0
2134,77.68,61.97,5.55,95,81,0,1,78,49,92,1,1
2135,85.93,75.92,5.55,47,64,2,2,74,43,35,2,0
2136,93.28,86.76,6.67,67,87,3,2,21,86,33,1,1
2137,58.41,92.27,8.66,54,49,3,0,45,21,66,2,0
2138,86.45,81.93,7.92,27,58,0,3,82,63,49,2,0
2139,63.06,83.77,5.49,41,24,2,2,36,59,43,1,0
2140,91.9,60.43,9.09,43,86,5,1,78,38,32,1,1
2141,90.22,95.67,7.89,85,41,0,0,35,82,28,4,0
2142,78.25,60.7,9.61,83,47,2,2,77,43,68,4,1
2143,85.54,88.31,8.22,84,41,1,3,83,69,45,3,1
2144,68.52,66.39,5.84,33,48,5,3,69,39,68,2,0
2145,75.26,95.14,7.27,44,62,2,1,45,76,61,4,0
2146,90.33,85.96,8.11,22,61,0,1,36,69,64,3,0
2147,74.75,87.41,5.14,24,79,4,0,65,77,96,2,0
2148,70.39,64.42,5.07,84,96,3,0,87,50,40,3,1
2149,76.25,74.05,5.62,73,90,0,3,69,56,48,4,1
2150,90.61,81.57,6.21,38,93,2,3,62,23,43,3,0
2151,69.41,88.11,7.06,73,87,5,2,67,77,96,1,1
2152,62.47,59.47,7.34,95,78,5,2,87,29,61,3,1
2153,85.62,96.38,5.66,29,25,2,2,38,82,90,0,0
2154,90.52,93.28,8.23,35,92,3,1,44,55,60,0,1
2155,59.33,66.62,7.86,65,47,0,1,91,74,67,3,0
2156,65.31,90.38,6.41,48,96,5,2,37,76,98,0,1
2157,61.1,77.29,5.07,34,50,5,3,70,62,96,3,0
2158,69.96,74.86,5.37,67,58,4,0,37,84,62,3,0
2159,74.37,68.52,6.88,30,69,1,1,77,31,27,3,0
2160,87.2,79.98,5.74,53,97,4,1,83,81,82,0,1
2161,83,86.39,6.81,55,56,1,2,90,43,82,2,0
2162,81.7,72.67,8.02,49,91,5,0,76,21,25,3,1
2163,70.15,82.06,7.63,92,34,1,1,36,66,93,3,1
2164,91.18,85.07,6.11,38,70,0,0,78,75,71,1,0
2165,75.27,85.58,6.65,87,89,5,1,86,35,40,1,1
2166,97.1,57.23,7.95,89,42,5,0,34,53,33,4,0
2167,82.27,91.97,9.13,52,44,1,0,45,96,77,0,0
2168,60.43,74.7,8.62,99,65,2,1,67,37,44,2,1
2169,84.08,66.28,7.66,94,42,1,0,33,48,75,3,0
2170,68.98,65.4,6.74,41,29,1,3,28,73,28,3,0
2171,84.51,75.77,6.75,55,92,3,1,26,70,55,0,0
2172,57.99,93.13,9.22,42,96,3,1,74,33,76,4,1
2173,62.52,71.27,5.19,82,51,0,3,31,77,98,4,1
2174,91.8,87.24,9.74,45,70,0,0,36,54,24,1,0
2175,64.77,59.16,8.19,79,60,2,3,92,28,26,0,1
2176,90.99,75.47,8.27,24,84,3,1,27,56,25,4,0
2177,67.01,97.64,5.18,73,84,4,3,61,31,98,4,1
2178,82.64,88.13,7.91,57,59,0,0,95,30,71,2,0
